scaffold	start	end	mid	sites	lnL
chr_W	6612218	6612747	6612516	50	NA
chr_W	6612808	6613603	6613337	50	-424.53003
chr_W	6613611	6616647	6615557	50	-328.42970
chr_W	6616660	6617144	6616898	50	-160.82884
chr_W	6617166	6617882	6617463	50	-199.04478
chr_W	6617901	6618409	6618202	50	-186.78138
chr_W	6618440	6623570	6619937	50	-188.68656
chr_W	6623628	6626028	6625053	50	-175.01502
chr_W	6626029	6626979	6626456	50	-179.30135
chr_W	6626980	6627977	6627421	50	-172.37055
chr_W	6628166	6629831	6628917	50	-177.12642
chr_W	6629869	6630692	6630306	50	-221.74254
chr_W	6630746	6631538	6631148	50	NA
chr_W	6631544	6634902	6632746	50	NA
chr_W	6634939	6635624	6635315	50	-193.29412
chr_W	6635625	6637485	6635992	50	-193.06370
chr_W	6637534	6642003	6639612	50	NA
chr_W	6642194	6644507	6643332	50	NA
chr_W	6644514	6652395	6647254	50	NA
chr_W	6652439	6656244	6655001	50	NA
chr_W	6656364	6659493	6657647	50	NA
chr_W	6659537	6664472	6662305	50	NA
chr_W	6664513	6668028	6666357	50	NA
chr_W	6668062	6672249	6670812	50	NA
chr_W	6672263	6674207	6673432	50	-281.79994
chr_W	6674210	6675843	6674603	50	NA
chr_W	6675889	6678886	6677311	50	NA
chr_W	6679057	6690986	6688643	50	NA
chr_W	6691014	6693429	6692377	50	NA
chr_W	6693467	6698768	6695370	50	NA
chr_W	6698776	6702584	6701007	50	NA
chr_W	6702592	6706773	6704630	50	NA
chr_W	6706778	6722448	6713728	50	-281.86943
chr_W	6722453	6732858	6727396	50	NA
chr_W	6733339	6738818	6737137	50	NA
chr_W	6738824	6739169	6739008	50	-367.56793
chr_W	6739172	6739782	6739454	50	NA
chr_W	6739783	6742038	6740527	50	NA
chr_W	6742047	6744113	6742682	50	NA
chr_W	6744551	6752493	6746758	50	NA
chr_W	6752639	6759978	6757880	50	NA
chr_W	6759999	6791190	6778960	50	NA
chr_W	6791194	6799995	6797491	50	-324.29064
chr_W	6800003	6800681	6800436	50	-192.02076
chr_W	6800684	6801551	6801073	50	-218.17727
chr_W	6801554	6805192	6803153	50	-338.78092
chr_W	6805239	6808850	6807357	50	NA
chr_W	6809017	6814677	6811764	50	NA
chr_W	6815064	6816900	6816281	50	NA
chr_W	6816922	6824149	6819787	50	NA
chr_W	6824196	6826136	6825276	50	NA
chr_W	6826137	6851273	6838095	50	NA
chr_W	6851495	6853303	6852896	50	-323.84625
chr_W	6853375	6853769	6853578	50	NA
chr_W	6853771	6854899	6854135	50	NA
chr_W	6854930	6861807	6858143	50	NA
chr_W	6861824	6866728	6864464	50	NA
chr_W	6866780	6867573	6867187	50	NA
chr_W	6867639	6871080	6869234	50	NA
chr_W	6871144	6873364	6872457	50	-427.64032
chr_W	6873370	6873761	6873575	50	-455.25145
chr_W	6873763	6874184	6873950	50	-331.28513
chr_W	6874229	6877074	6875564	50	NA
chr_W	6877104	6888283	6885014	50	NA
chr_W	6888426	6891024	6890081	50	NA
chr_W	6891025	6894182	6892921	50	-269.62836
chr_W	6894214	6897323	6895887	50	-275.68987
chr_W	6897346	6901868	6899489	50	NA
chr_W	6901965	6905547	6904389	50	-278.03997
chr_W	6905551	6906036	6905798	50	-214.73003
chr_W	6906037	6915223	6911788	50	NA
chr_W	6915253	6917162	6916679	50	-209.34044
chr_W	6917179	6918375	6917782	50	-201.08830
chr_W	6918433	6920051	6919221	50	-186.43779
chr_W	6920079	6921775	6920997	50	-246.78687
chr_W	6921802	6923066	6922316	50	-205.50753
chr_W	6923490	6925310	6924305	50	-377.31694
chr_W	6925396	6928077	6926862	50	NA
chr_W	6928096	6930095	6929041	50	NA
chr_W	6930118	6931707	6930901	50	NA
chr_W	6931732	6933563	6932491	50	NA
chr_W	6933573	6934356	6934095	50	-254.48829
chr_W	6934365	6934814	6934577	50	-195.37391
chr_W	6934816	6936588	6935452	50	-278.94566
chr_W	6936636	6939299	6937764	50	NA
chr_W	6939400	6943005	6941746	50	-221.77400
chr_W	6943017	6943744	6943355	50	-169.30677
chr_W	6943764	6946852	6945495	50	NA
chr_W	6946863	6953793	6949868	50	NA
chr_W	6953796	6954659	6954367	50	-402.75662
chr_W	6954669	6955371	6954840	50	-402.04019
chr_W	6955479	6959870	6957864	50	NA
chr_W	6959978	6964806	6962911	50	-344.04499
chr_W	6964829	6966038	6965396	50	-228.68454
chr_W	6966051	6967251	6966508	50	-171.29444
chr_W	6967265	6967963	6967569	50	-197.49971
chr_W	6967975	6968919	6968298	50	-199.24232
chr_W	6969096	6970168	6969775	50	-200.44623
chr_W	6970170	6971143	6970623	50	-205.01451
chr_W	6971147	6976160	6973998	50	-300.45604
chr_W	6976172	6978499	6977246	50	NA
chr_W	6978618	6983174	6981586	50	-279.65362
chr_W	6983182	6985253	6984221	50	NA
chr_W	6985260	6988885	6986462	50	NA
chr_W	6988888	6996278	6994388	50	NA
chr_W	6996295	6997101	6996754	50	-193.16304
chr_W	6997111	6997771	6997430	50	-197.91876
chr_W	6997774	6998429	6998119	50	-178.03801
chr_W	6998434	7001739	6999549	50	-266.14912
chr_W	7001779	7004589	7003225	50	NA
chr_W	7004609	7005751	7005163	50	NA
chr_W	7005807	7007593	7006648	50	NA
chr_W	7007625	7008637	7008067	50	NA
chr_W	7008703	7018894	7012447	50	NA
chr_W	7018986	7021251	7020229	50	NA
chr_W	7021286	7037568	7033497	50	NA
chr_W	7037630	7041538	7039898	50	NA
chr_W	7041541	7044618	7042218	50	NA
chr_W	7044662	7075545	7059033	50	NA
chr_W	7075775	7081244	7078809	50	NA
chr_W	7081253	7081606	7081461	50	NA
chr_W	7081619	7083171	7082808	50	NA
chr_W	7083178	7083617	7083387	50	NA
chr_W	7083987	7084381	7084197	50	NA
chr_W	7084385	7084740	7084553	50	NA
chr_W	7084744	7085174	7084978	50	NA
chr_W	7085176	7088729	7086490	50	-292.96404
chr_W	7089364	7098166	7094092	50	NA
chr_W	7098343	7120528	7108217	50	NA
chr_W	7120708	7128203	7124671	50	NA
chr_W	7128313	7130144	7129465	50	NA
chr_W	7130192	7137072	7133772	50	NA
chr_W	7137175	7148378	7143322	50	NA
chr_W	7148391	7150977	7150280	50	-344.76629
chr_W	7150978	7154414	7152571	50	-360.78184
chr_W	7154496	7157257	7155809	50	NA
chr_W	7157317	7160082	7158441	50	NA
chr_W	7160119	7166034	7163762	50	NA
chr_W	7166213	7166855	7166570	50	NA
chr_W	7166865	7168370	7167589	50	-361.06441
chr_W	7168523	7187449	7176692	50	NA
chr_W	7187453	7193073	7189971	50	NA
chr_W	7193179	7197435	7195388	50	NA
chr_W	7197468	7203365	7200019	50	NA
chr_W	7203410	7205892	7204445	50	NA
chr_W	7205928	7209387	7207684	50	NA
chr_W	7209392	7211063	7210234	50	NA
chr_W	7211082	7214350	7212628	50	NA
chr_W	7214533	7219817	7216170	50	NA
chr_W	7220003	7223889	7221207	50	NA
chr_W	7224033	7226341	7225570	50	NA
chr_W	7226347	7227081	7226836	50	NA
chr_W	7227083	7232990	7230734	50	NA
chr_W	7233101	7234564	7234174	50	-244.13442
chr_W	7234566	7238259	7236333	50	-345.33329
chr_W	7238299	7240195	7239080	50	NA
chr_W	7240196	7244033	7242458	50	NA
chr_W	7244037	7245337	7244725	50	NA
chr_W	7245372	7253163	7250160	50	NA
chr_W	7253196	7311221	7269788	50	NA
chr_W	7311244	7312436	7311783	50	NA
chr_W	7312511	7313415	7312901	50	NA
chr_W	7313421	7314849	7314033	50	NA
chr_W	7314908	7316063	7315459	50	NA
chr_W	7316064	7316258	7316165	50	-276.24103
chr_W	7316259	7316448	7316348	50	-185.90567
chr_W	7316451	7316655	7316532	50	-161.91358
chr_W	7316672	7317519	7317110	50	-384.05577
chr_W	7317579	7349267	7329299	50	NA
chr_W	7349324	7359938	7353810	50	NA
chr_W	7359952	7361287	7360908	50	-233.48035
chr_W	7361298	7361965	7361594	50	-205.42451
chr_W	7361966	7362574	7362201	50	-184.25247
chr_W	7362577	7373916	7367388	50	NA
chr_W	7373971	7377696	7376026	50	NA
chr_W	7377734	7389048	7383384	50	NA
chr_W	7389285	7399146	7396376	50	NA
chr_W	7399156	7401548	7400056	50	NA
chr_W	7401678	7404804	7403199	50	NA
chr_W	7404805	7407254	7406212	50	NA
chr_W	7407255	7409885	7408807	50	NA
chr_W	7409908	7415203	7412790	50	NA
chr_W	7415210	7418658	7416910	50	NA
chr_W	7418678	7432327	7424397	50	NA
chr_W	7432728	7441110	7437657	50	NA
chr_W	7441118	7449623	7446194	50	NA
chr_W	7449624	7453531	7451222	50	NA
chr_W	7453774	7459228	7456747	50	-367.38504
chr_W	7459234	7459535	7459402	50	NA
chr_W	7459536	7465286	7463462	50	NA
chr_W	7465324	7467411	7466928	50	-247.65698
chr_W	7467413	7467942	7467656	50	-180.28504
chr_W	7467948	7468520	7468221	50	-232.14100
chr_W	7468535	7469078	7468784	50	-188.54852
chr_W	7469101	7469618	7469375	50	-192.37233
chr_W	7469625	7470425	7469872	50	-244.90990
chr_W	7470516	7473746	7472045	50	NA
chr_W	7473780	7477394	7475754	50	NA
chr_W	7477464	7480052	7478403	50	NA
chr_W	7480055	7486712	7484764	50	NA
chr_W	7486721	7489234	7487711	50	NA
chr_W	7489275	7491917	7490418	50	NA
chr_W	7492256	7498846	7495731	50	NA
chr_W	7498974	7501752	7500383	50	NA
chr_W	7501770	7506991	7504560	50	NA
chr_W	7506997	7512542	7510263	50	NA
chr_W	7512608	7515914	7514414	50	NA
chr_W	7515928	7516989	7516404	50	NA
chr_W	7516990	7518515	7517862	50	NA
chr_W	7518522	7525328	7519844	50	NA
chr_W	7525389	7531033	7527729	50	NA
chr_W	7531034	7531359	7531193	50	-169.41568
chr_W	7531360	7531906	7531622	50	-203.94766
chr_W	7531920	7532399	7532170	50	-186.73611
chr_W	7532401	7536114	7533553	50	-323.64374
chr_W	7536191	7540217	7538121	50	NA
chr_W	7540314	7544257	7542938	50	-313.68444
chr_W	7544258	7545423	7544635	50	-219.27110
chr_W	7545743	7554152	7548855	50	NA
chr_W	7554307	7559386	7556723	50	NA
chr_W	7559390	7560167	7559923	50	-196.00547
chr_W	7560187	7561514	7560700	50	-222.83127
chr_W	7561517	7562536	7562132	50	NA
chr_W	7562545	7562950	7562760	50	-186.85104
chr_W	7562961	7563914	7563377	50	-207.07512
chr_W	7563918	7564578	7564256	50	-225.80787
chr_W	7564582	7565227	7564908	50	NA
chr_W	7565230	7565752	7565503	50	-215.41045
chr_W	7565994	7570287	7568171	50	-427.35846
chr_W	7570293	7570855	7570565	50	NA
chr_W	7570858	7572105	7571485	50	-187.91003
chr_W	7572118	7573413	7572600	50	-246.94789
chr_W	7573437	7584390	7575884	50	NA
chr_W	7584415	7587192	7586214	50	NA
chr_W	7587371	7588091	7587806	50	-193.67676
chr_W	7588122	7588841	7588419	50	-208.15090
chr_W	7588846	7592520	7590032	50	-256.21636
chr_W	7592523	7600326	7596013	50	-302.53317
chr_W	7600328	7600738	7600546	50	-821.17784
chr_W	7600740	7601408	7600982	50	-425.57026
chr_W	7601445	7602323	7601814	50	-187.82039
chr_W	7602337	7603218	7602791	50	NA
chr_W	7603241	7603597	7603441	50	-178.21033
chr_W	7603602	7605372	7604192	50	-258.37977
chr_W	7605446	7606842	7606311	50	-258.51091
chr_W	7606844	7607368	7607103	50	-193.25512
chr_W	7607395	7614318	7610884	50	-337.60127
chr_W	7614388	7618907	7616822	50	NA
chr_W	7618991	7624288	7621954	50	NA
chr_W	7624326	7628539	7626494	50	NA
chr_W	7628558	7631835	7630106	50	NA
chr_W	7631982	7636156	7633833	50	NA
chr_W	7636218	7640000	7638035	50	NA
chr_W	7640051	7641325	7640847	50	-278.71034
chr_W	7641329	7644894	7642560	50	-308.98955
chr_W	7645025	7647364	7646362	50	NA
chr_W	7647420	7650801	7648929	50	NA
chr_W	7650858	7653963	7652819	50	-358.08609
chr_W	7653968	7654739	7654297	50	-189.36167
chr_W	7654742	7655968	7655446	50	-195.92874
chr_W	7655972	7656944	7656479	50	-206.55650
chr_W	7656997	7657609	7657322	50	-190.69602
chr_W	7657619	7659818	7658540	50	-242.71592
chr_W	7659838	7660842	7660284	50	-191.41178
chr_W	7660843	7661591	7661213	50	-193.29296
chr_W	7661629	7662709	7661954	50	-195.39852
chr_W	7662710	7663591	7663124	50	-205.37048
chr_W	7663647	7665946	7664631	50	-208.60260
chr_W	7665951	7667257	7666525	50	-188.70668
chr_W	7667288	7668321	7667833	50	-204.85715
chr_W	7668336	7669467	7668970	50	-205.58295
chr_W	7669472	7671731	7670526	50	-278.38967
chr_W	7671734	7672355	7672094	50	-181.46279
chr_W	7672358	7672708	7672547	50	-184.35531
chr_W	7672709	7673593	7673063	50	-191.91689
chr_W	7673656	7674786	7674208	50	-217.69400
chr_W	7674789	7675454	7675081	50	-192.42891
chr_W	7675482	7676988	7676333	50	-190.55292
chr_W	7677002	7679327	7677859	50	-239.17175
chr_W	7679349	7684610	7683209	50	-242.81055
chr_W	7684658	7685833	7685204	50	-215.61281
chr_W	7685842	7686642	7686340	50	-189.06158
chr_W	7686643	7687223	7686842	50	-167.90110
chr_W	7687238	7689386	7688020	50	-186.62604
chr_W	7689395	7690048	7689769	50	-184.70163
chr_W	7690050	7690464	7690270	50	-212.27844
chr_W	7690471	7691244	7690833	50	-194.72162
chr_W	7691250	7691777	7691553	50	-196.19168
chr_W	7691795	7692418	7692117	50	-217.07395
chr_W	7692423	7694761	7693642	50	-324.68124
chr_W	7694845	7697623	7696186	50	-302.55619
chr_W	7697624	7698748	7698323	50	-165.15846
chr_W	7698749	7699754	7699258	50	-191.76248
chr_W	7699795	7701520	7700455	50	-235.42060
chr_W	7701602	7713412	7705732	50	NA
chr_W	7713423	7714133	7713682	50	NA
chr_W	7714641	7725333	7723065	50	-285.08460
chr_W	7725335	7726149	7725775	50	-182.32964
chr_W	7726169	7729995	7728184	50	-266.41996
chr_W	7730000	7730485	7730220	50	-203.03624
chr_W	7730493	7731038	7730778	50	-219.27532
chr_W	7731041	7731610	7731364	50	-202.26029
chr_W	7731615	7732576	7732010	50	-191.50989
chr_W	7732586	7733029	7732809	50	-236.81248
chr_W	7733057	7734462	7733497	50	-269.42802
chr_W	7734464	7735295	7734967	50	-210.25193
chr_W	7735316	7735964	7735666	50	-191.81219
chr_W	7735968	7736606	7736241	50	-180.50497
chr_W	7736608	7737285	7736959	50	-203.72708
chr_W	7737289	7737890	7737635	50	-205.90235
chr_W	7737892	7738175	7738025	50	NA
chr_W	7738176	7738418	7738311	50	NA
chr_W	7738422	7739076	7738667	50	-181.25190
chr_W	7739087	7739373	7739253	50	-160.52518
chr_W	7739374	7739789	7739573	50	-166.52651
chr_W	7739794	7740144	7739959	50	-193.74256
chr_W	7740145	7740662	7740387	50	-183.75051
chr_W	7740663	7741095	7740857	50	-230.23772
chr_W	7741108	7741729	7741445	50	-934.11058
chr_W	7741730	7742389	7742032	50	-743.44394
chr_W	7742413	7743331	7743048	50	NA
chr_W	7743335	7743956	7743619	50	-481.50043
chr_W	7743959	7744827	7744398	50	-209.02608
chr_W	7744861	7745403	7745155	50	-498.88671
chr_W	7745415	7745794	7745578	50	-845.01073
chr_W	7745801	7746304	7746037	50	NA
chr_W	7746315	7746869	7746567	50	-518.15601
chr_W	7746875	7747828	7747315	50	-1013.53069
chr_W	7747829	7748199	7748036	50	-539.46636
chr_W	7748200	7748629	7748377	50	-891.54976
chr_W	7748630	7750649	7749020	50	-387.27516
chr_W	7750650	7751892	7751030	50	-394.51794
chr_W	7751895	7753183	7752540	50	-183.16293
chr_W	7753190	7754189	7753603	50	-198.99198
chr_W	7754190	7759393	7755873	50	NA
chr_W	7759469	7760284	7759872	50	-202.11442
chr_W	7760308	7762087	7761239	50	-171.28558
chr_W	7762102	7763575	7762826	50	NA
chr_W	7763589	7771112	7767653	50	-434.96001
chr_W	7771121	7774719	7773600	50	-267.75925
chr_W	7774737	7775385	7775083	50	-189.26971
chr_W	7775398	7776296	7775807	50	-175.25463
chr_W	7776306	7778594	7777822	50	-261.15276
chr_W	7778598	7779107	7778815	50	-206.41952
chr_W	7779111	7780944	7779945	50	-204.67599
chr_W	7780955	7781558	7781253	50	-214.62634
chr_W	7781562	7782154	7781905	50	-196.13641
chr_W	7782158	7782676	7782442	50	-190.19674
chr_W	7782686	7783083	7782898	50	NA
chr_W	7783085	7783539	7783297	50	-189.82885
chr_W	7783549	7784200	7783950	50	-197.72079
chr_W	7784220	7785830	7785136	50	-221.92822
chr_W	7785870	7787712	7786370	50	-241.81350
chr_W	7787800	7793214	7791155	50	NA
chr_W	7793219	7802203	7797324	50	-367.12943
chr_W	7802204	7803204	7802685	50	-198.44530
chr_W	7804261	7805620	7805038	50	-186.97291
chr_W	7805654	7807851	7806892	50	-191.23116
chr_W	7807859	7809102	7808437	50	-172.26324
chr_W	7809104	7813716	7811341	50	-292.90525
chr_W	7813736	7815942	7814906	50	NA
chr_W	7815952	7818748	7818014	50	NA
chr_W	7818949	7821406	7820195	50	-431.76768
chr_W	7821410	7821728	7821581	50	-185.55134
chr_W	7821734	7822005	7821898	50	NA
chr_W	7822012	7822451	7822241	50	-185.80489
chr_W	7822452	7822721	7822573	50	-180.41484
chr_W	7822725	7823148	7822934	50	-181.91055
chr_W	7823154	7823335	7823237	50	-200.95107
chr_W	7823337	7826138	7824397	50	-243.96473
chr_W	7826150	7826670	7826446	50	NA
chr_W	7826682	7827440	7826924	50	-253.87106
chr_W	7827450	7843040	7836538	50	-417.67679
chr_W	7843049	7860226	7858257	50	NA
chr_W	7860237	7861610	7861241	50	-171.05494
chr_W	7861626	7862105	7861904	50	-202.63475
chr_W	7862137	7862598	7862375	50	-333.43362
chr_W	7862624	7863246	7862953	50	-178.81896
chr_W	7863253	7864655	7864159	50	-205.37769
chr_W	7864669	7866446	7865671	50	-250.91093
chr_W	7866519	7867669	7867138	50	-195.69186
chr_W	7867688	7868186	7867923	50	NA
chr_W	7868187	7869125	7868570	50	-194.31205
chr_W	7869155	7870688	7869965	50	-209.58838
chr_W	7870692	7871188	7870964	50	-180.39292
chr_W	7871204	7888936	7882787	50	-224.60417
chr_W	7888938	7889401	7889173	50	-196.16954
chr_W	7889425	7891095	7890296	50	-203.71473
chr_W	7891152	7892993	7892363	50	-217.88265
chr_W	7893000	7894385	7893792	50	-183.34937
chr_W	7894394	7897006	7896030	50	-195.81096
chr_W	7897044	7897949	7897500	50	-194.65791
chr_W	7897967	7898843	7898478	50	-202.87853
chr_W	7898857	7899454	7899191	50	-218.69329
chr_W	7899460	7900532	7899928	50	-193.07365
chr_W	7900542	7901488	7900970	50	-196.23884
chr_W	7901492	7902222	7901886	50	-166.06178
chr_W	7902223	7903511	7902686	50	-200.13282
chr_W	7903515	7904816	7904329	50	-177.54478
chr_W	7904817	7905782	7905368	50	-208.89715
chr_W	7905783	7906671	7906241	50	NA
chr_W	7906680	7907653	7906974	50	-215.90605
chr_W	7907666	7908151	7907908	50	-218.31309
chr_W	7908218	7909115	7908693	50	-221.94720
chr_W	7909152	7910300	7909578	50	-204.80876
chr_W	7910301	7911720	7911086	50	-209.06312
chr_W	7911738	7912556	7912150	50	-170.84552
chr_W	7912569	7913270	7912844	50	-181.10095
chr_W	7913271	7914427	7913726	50	-169.83856
chr_W	7914488	7915174	7914782	50	-218.67038
chr_W	7915180	7916169	7915852	50	-209.55482
chr_W	7916174	7916596	7916445	50	-243.56496
chr_W	7916601	7917118	7916842	50	-227.31345
chr_W	7917120	7917552	7917350	50	NA
chr_W	7917556	7920120	7918405	50	-316.87058
chr_W	7920392	7921899	7921398	50	-199.48945
chr_W	7921903	7923250	7922416	50	-214.28211
chr_W	7923251	7924306	7923768	50	-213.19407
chr_W	7924314	7925359	7924731	50	-230.98201
chr_W	7925362	7926308	7925867	50	-183.59242
chr_W	7926312	7927133	7926677	50	-204.70225
chr_W	7927149	7928410	7927811	50	-199.61991
chr_W	7928418	7929235	7928837	50	-174.46769
chr_W	7929247	7929866	7929590	50	-209.58691
chr_W	7929867	7930927	7930293	50	-212.40899
chr_W	7931178	7935385	7934564	50	-263.51805
chr_W	7935399	7936162	7935734	50	-224.84376
chr_W	7936197	7937006	7936570	50	-194.01132
chr_W	7937018	7937800	7937423	50	-201.92899
chr_W	7937801	7938578	7938185	50	-191.37908
chr_W	7938583	7939635	7939153	50	-190.20489
chr_W	7939636	7940371	7940030	50	-178.31526
chr_W	7940384	7941359	7940730	50	-182.63882
chr_W	7941435	7941785	7941614	50	-187.79247
chr_W	7941788	7942352	7942017	50	-207.03657
chr_W	7942357	7943303	7942767	50	-195.45137
chr_W	7943318	7943937	7943630	50	-192.87464
chr_W	7943942	7944624	7944310	50	NA
chr_W	7944649	7945421	7945024	50	-229.83051
chr_W	7945430	7946149	7945800	50	-188.93475
chr_W	7946155	7947395	7946767	50	-196.89586
chr_W	7947401	7948179	7947746	50	NA
chr_W	7948181	7949508	7948618	50	-189.38975
chr_W	7949555	7950660	7950092	50	-198.88261
chr_W	7950668	7951774	7951178	50	-205.88429
chr_W	7951827	7952885	7952353	50	-181.05962
chr_W	7952912	7955029	7953895	50	-194.56680
chr_W	7955037	7956259	7955745	50	-196.16656
chr_W	7956260	7957070	7956648	50	-214.33413
chr_W	7957120	7958246	7957765	50	-194.74706
chr_W	7958251	7959530	7958880	50	-197.02159
chr_W	7959531	7960640	7960061	50	-203.49231
chr_W	7960667	7961494	7961015	50	-201.41399
chr_W	7961557	7962287	7961985	50	-192.04093
chr_W	7962317	7963945	7963259	50	-184.28855
chr_W	7964023	7966327	7964644	50	-225.24761
chr_W	7966352	7966892	7966618	50	-186.50772
chr_W	7966956	7967746	7967240	50	-192.32203
chr_W	7967765	7981619	7976168	50	-279.81982
chr_W	7982229	7993459	7988052	50	-321.74058
chr_W	7993462	7994055	7993752	50	-228.12128
chr_W	7994059	7994769	7994373	50	-166.51258
chr_W	7994774	7995275	7995028	50	-214.20008
chr_W	7995279	7996102	7995673	50	-173.26934
chr_W	7996115	7996754	7996502	50	-174.24337
chr_W	7996755	7997264	7997032	50	NA
chr_W	7997271	7997786	7997480	50	-169.09115
chr_W	7997804	7998778	7998293	50	-184.63305
chr_W	7998797	7999744	7999155	50	-196.75939
chr_W	7999800	8000746	8000356	50	-188.56607
chr_W	8000750	8001345	8001039	50	-186.86617
chr_W	8001391	8003631	8001939	50	-224.57734
chr_W	8003709	8005823	8005251	50	-209.55309
chr_W	8005828	8008540	8007421	50	-297.39711
chr_W	8008553	8019458	8014236	50	NA
chr_W	8019485	8038874	8028502	50	NA
chr_W	8038935	8063544	8045921	50	NA
chr_W	8064071	8077630	8074173	50	NA
chr_W	8077664	8080942	8079573	50	NA
chr_W	8080958	8082483	8082076	50	-291.74572
chr_W	8082499	8083667	8082980	50	-274.48167
chr_W	8083707	8089446	8086089	50	NA
chr_W	8089462	8090924	8090606	50	-186.45572
chr_W	8090925	8094049	8092058	50	-300.42323
chr_W	8094070	8098045	8096543	50	NA
chr_W	8098128	8100751	8099905	50	NA
chr_W	8100760	8103934	8102717	50	NA
chr_W	8103949	8107673	8105980	50	NA
chr_W	8107750	8110681	8109123	50	NA
chr_W	8110719	8115176	8113483	50	NA
chr_W	8115195	8120408	8116277	50	NA
chr_W	8120449	8122472	8121436	50	NA
chr_W	8122473	8126023	8124323	50	NA
chr_W	8126026	8128108	8127393	50	-305.97632
chr_W	8128146	8129397	8128567	50	-281.68351
chr_W	8129407	8130124	8129795	50	-219.48935
chr_W	8130133	8132153	8130819	50	-320.36062
chr_W	8132265	8134686	8132911	50	-226.61480
chr_W	8134713	8139872	8136896	50	NA
chr_W	8140072	8144399	8142082	50	NA
chr_W	8144592	8149249	8146849	50	NA
chr_W	8149252	8153702	8151363	50	NA
chr_W	8153713	8157838	8156206	50	NA
chr_W	8157859	8160276	8159351	50	NA
chr_W	8160281	8165338	8162353	50	NA
chr_W	8165339	8167161	8166208	50	NA
chr_W	8167339	8170013	8168942	50	NA
chr_W	8170026	8172779	8171736	50	NA
chr_W	8172809	8178768	8175721	50	NA
chr_W	8178773	8181241	8179946	50	NA
chr_W	8181272	8184728	8182680	50	NA
chr_W	8184813	8189081	8186649	50	NA
chr_W	8189140	8191279	8190763	50	-249.30081
chr_W	8191303	8191535	8191449	50	-174.94039
chr_W	8191546	8191941	8191708	50	-179.15267
chr_W	8191966	8192659	8192195	50	-187.58400
chr_W	8192689	8193595	8193270	50	-181.14743
chr_W	8193617	8194298	8193947	50	-199.36218
chr_W	8194306	8194877	8194633	50	-212.78648
chr_W	8194879	8195283	8195078	50	-193.26341
chr_W	8195307	8196586	8195731	50	-258.70585
chr_W	8196632	8200820	8198967	50	NA
chr_W	8200955	8201860	8201565	50	NA
chr_W	8201868	8202317	8202067	50	NA
chr_W	8202346	8208580	8206140	50	NA
chr_W	8208592	8211813	8209917	50	NA
chr_W	8211834	8214434	8213194	50	NA
chr_W	8214748	8218237	8216608	50	NA
chr_W	8218266	8222862	8220259	50	NA
chr_W	8222865	8223415	8223158	50	NA
chr_W	8223428	8223718	8223568	50	-203.69595
chr_W	8223724	8224063	8223880	50	-168.52826
chr_W	8224095	8224657	8224382	50	-203.72199
chr_W	8224669	8225098	8224902	50	-209.31232
chr_W	8225102	8225573	8225374	50	NA
chr_W	8225575	8226328	8225773	50	-194.27398
chr_W	8226340	8229820	8227782	50	NA
chr_W	8229970	8233631	8232037	50	NA
chr_W	8233633	8242531	8236189	50	NA
chr_W	8242539	8244424	8243627	50	-285.05865
chr_W	8244474	8249802	8246906	50	-248.16326
chr_W	8249807	8254938	8252170	50	NA
chr_W	8254953	8258609	8256946	50	-376.97986
chr_W	8258678	8259291	8258973	50	-203.13357
chr_W	8259300	8260279	8259769	50	-198.12176
chr_W	8260282	8261959	8260780	50	-208.05744
chr_W	8261983	8267802	8266254	50	NA
chr_W	8267810	8271855	8269532	50	NA
chr_W	8272309	8273839	8273073	50	-234.97003
chr_W	8273946	8274655	8274382	50	-236.33583
chr_W	8274664	8275695	8275165	50	-203.51740
chr_W	8275727	8278411	8276496	50	-244.26328
chr_W	8278589	8279009	8278763	50	-216.19531
chr_W	8279017	8279658	8279418	50	-472.56266
chr_W	8279659	8280273	8279874	50	-209.59369
chr_W	8280369	8283060	8281470	50	NA
chr_W	8283090	8294640	8286717	50	-393.65334
chr_W	8294641	8295517	8294939	50	NA
chr_W	8295543	8297284	8296641	50	NA
chr_W	8297440	8299614	8299135	50	NA
chr_W	8299683	8300746	8300088	50	NA
chr_W	8300754	8303322	8301480	50	NA
chr_W	8303338	8336445	8322136	50	NA
chr_W	8336518	8343022	8339450	50	NA
chr_W	8343306	8397482	8377845	50	NA
chr_W	8397505	8398751	8398328	50	-218.00163
chr_W	8398762	8399338	8399053	50	-209.48555
chr_W	8399388	8406724	8402621	50	-208.68261
chr_W	8406726	8408365	8407384	50	-226.31798
chr_W	8408377	8409025	8408654	50	-176.83470
chr_W	8409026	8410429	8409374	50	-269.32348
chr_W	8410535	8411445	8411073	50	NA
chr_W	8411455	8415397	8413781	50	NA
chr_W	8415576	8420122	8417514	50	NA
chr_W	8420123	8429085	8422501	50	-303.18902
chr_W	8429091	8430627	8430145	50	-383.42036
chr_W	8430632	8431342	8430880	50	-301.28206
chr_W	8431436	8433692	8432231	50	-239.97460
chr_W	8433821	8436003	8435493	50	-295.86246
chr_W	8436008	8436334	8436171	50	NA
chr_W	8436339	8437028	8436575	50	NA
chr_W	8437047	8438896	8438174	50	NA
chr_W	8438905	8442086	8440541	50	NA
chr_W	8442470	8445462	8443970	50	NA
chr_W	8445464	8448822	8446832	50	NA
chr_W	8448839	8452618	8451438	50	-590.05097
chr_W	8452619	8453098	8452883	50	-179.60745
